time,swell_height,swell_period,swell_dir,sea_height,sea_period,sea_dir
2025-02-12 19:00,0.949,8.977,83.611,1.191,7.337,77.18
2025-02-12 20:00,0.953,8.896,83.311,1.231,7.325,76.308
2025-02-12 20:59,0.96,8.814,82.957,1.248,7.313,75.626
2025-02-12 22:00,0.977,8.719,82.555,1.27,7.31,75.033
2025-02-12 23:00,1.012,8.659,81.941,1.333,7.326,73.611
2025-02-12 23:59,1.054,8.626,81.272,1.419,7.344,71.427
2025-02-13 01:00,1.113,8.62,80.631,1.48,7.372,70.554
2025-02-13 02:00,1.183,8.64,80.076,1.517,7.413,69.854
2025-02-13 02:59,1.23,8.668,79.509,1.552,7.431,68.478
2025-02-13 04:00,1.249,8.693,78.822,1.572,7.423,67.11
2025-02-13 05:00,1.257,8.723,77.761,1.58,7.406,65.959
2025-02-13 05:59,1.274,8.758,76.815,1.592,7.387,64.818
2025-02-13 07:00,1.31,8.793,76.086,1.616,7.363,63.909
2025-02-13 08:00,1.357,8.826,75.63,1.642,7.34,62.822
2025-02-13 08:59,1.388,8.85,75.329,1.635,7.345,62.558
2025-02-13 10:00,1.407,8.864,75.026,1.618,7.366,62.858
2025-02-13 11:00,1.416,8.865,74.542,1.611,7.376,62.957
2025-02-13 11:59,1.417,8.858,73.919,1.615,7.372,62.893
2025-02-13 13:00,1.414,8.843,73.294,1.624,7.367,62.884
2025-02-13 14:00,1.422,8.826,72.841,1.653,7.356,62.503
2025-02-13 14:59,1.448,8.812,72.571,1.697,7.351,61.87
2025-02-13 16:00,1.486,8.807,72.287,1.733,7.376,61.471
2025-02-13 17:00,1.509,8.806,71.687,1.751,7.398,61.095
2025-02-13 17:59,1.504,8.801,70.87,1.749,7.406,60.618
2025-02-13 19:00,1.484,8.789,70.069,1.731,7.409,60.258
2025-02-13 20:00,1.45,8.778,69.422,1.7,7.41,60.099
2025-02-13 20:59,1.418,8.765,68.955,1.675,7.405,59.974
2025-02-13 22:00,1.392,8.751,68.736,1.655,7.4,59.928
2025-02-13 23:00,1.373,8.748,68.643,1.635,7.4,59.966
2025-02-13 23:59,1.356,8.751,68.65,1.604,7.406,60.297
2025-02-14 01:00,1.335,8.757,68.712,1.563,7.413,61.07
2025-02-14 02:00,1.315,8.761,68.806,1.525,7.418,61.871
2025-02-14 02:59,1.301,8.76,68.872,1.497,7.423,62.098
2025-02-14 04:00,1.283,8.754,68.875,1.474,7.421,62.152
2025-02-14 05:00,1.263,8.746,68.893,1.445,7.417,62.362
2025-02-14 05:59,1.249,8.741,68.946,1.42,7.418,62.587
2025-02-14 07:00,1.24,8.74,69.035,1.398,7.422,62.745
2025-02-14 08:00,1.232,8.742,69.136,1.378,7.426,62.8
2025-02-14 08:59,1.224,8.749,69.264,1.351,7.429,63.24
2025-02-14 10:00,1.218,8.755,69.431,1.323,7.432,63.653
2025-02-14 11:00,1.212,8.754,69.615,1.298,7.437,63.933
2025-02-14 11:59,1.208,8.751,69.791,1.277,7.442,64.141
2025-02-14 13:00,1.2,8.748,69.96,1.257,7.446,64.306
2025-02-14 14:00,1.191,8.747,70.125,1.238,7.447,64.446
2025-02-14 14:59,1.18,8.747,70.294,1.223,7.446,64.513
2025-02-14 16:00,1.171,8.751,70.463,1.214,7.444,64.499
2025-02-14 17:00,1.164,8.759,70.585,1.217,7.442,64.268
2025-02-14 17:59,1.16,8.77,70.631,1.244,7.433,63.704
2025-02-14 19:00,1.16,8.777,70.59,1.299,7.399,63.251
2025-02-14 20:00,1.177,8.76,70.469,1.373,7.352,63.187
2025-02-14 20:59,1.204,8.734,70.352,1.405,7.347,63.598
2025-02-14 22:00,1.23,8.738,70.26,1.404,7.366,63.822
2025-02-14 23:00,1.251,8.768,70.146,1.387,7.384,63.784
2025-02-14 23:59,1.266,8.816,70.058,1.372,7.398,63.565
2025-02-15 01:00,1.28,8.865,70.065,1.364,7.406,63.489
2025-02-15 02:00,1.3,8.901,70.203,1.359,7.419,63.504
2025-02-15 02:59,1.323,8.932,70.374,1.35,7.438,63.494
2025-02-15 04:00,1.343,8.961,70.503,1.331,7.458,63.483
2025-02-15 05:00,1.361,8.997,70.581,1.305,7.475,63.462
2025-02-15 05:59,1.376,9.036,70.658,1.273,7.49,63.452
2025-02-15 07:00,1.387,9.071,70.808,1.24,7.501,63.584
2025-02-15 08:00,1.394,9.099,71.01,1.248,7.511,65.384
2025-02-15 08:59,1.403,9.123,71.242,1.261,7.518,71.832
2025-02-15 10:00,1.406,9.148,71.495,1.239,7.522,73.905
2025-02-15 11:00,1.411,9.183,71.767,1.218,7.522,76.322
2025-02-15 11:59,1.42,9.222,71.999,1.192,7.52,77.353
2025-02-15 13:00,1.431,9.246,72.132,1.17,7.518,77.95
2025-02-15 14:00,1.439,9.251,72.187,1.152,7.515,78.983
2025-02-15 14:59,1.44,9.249,72.24,1.144,7.506,81.871
2025-02-15 16:00,1.441,9.254,72.394,1.143,7.483,85.975
2025-02-15 17:00,1.441,9.266,72.592,1.131,7.453,85.579
2025-02-15 17:59,1.422,9.291,72.854,1.108,7.433,85.367
2025-02-15 19:00,1.399,9.324,73.123,1.087,7.421,85.435
2025-02-15 20:00,1.378,9.361,73.371,1.064,7.412,86.363
2025-02-15 20:59,1.357,9.394,73.559,1.041,7.4,87.282
2025-02-15 22:00,1.338,9.425,73.725,1.016,7.385,88.254
2025-02-15 23:00,1.319,9.454,73.931,0.988,7.371,89.328
2025-02-15 23:59,1.304,9.476,74.328,0.957,7.362,91.096
2025-02-16 01:00,1.328,9.475,75.292,0.894,7.366,99.974
2025-02-16 02:00,1.381,9.443,77.215,0.667,7.333,114.533
2025-02-16 02:59,1.279,9.41,79.959,0.469,6.938,119.686
2025-02-16 04:00,1.079,9.348,84.292,0.364,6.94,119.925
2025-02-16 05:00,0.893,9.367,105.978,0.363,7.386,121.668
2025-02-16 05:59,0.763,9.489,118.902,0.443,7.505,121.915
2025-02-16 07:00,0.706,9.556,121.371,0.462,7.501,121.796
2025-02-16 08:00,0.678,9.591,121.844,0.449,7.494,121.946
2025-02-16 08:59,0.657,9.635,121.891,0.417,7.489,122.362
2025-02-16 10:00,0.633,9.702,121.994,0.378,7.478,122.845
2025-02-16 11:00,0.61,9.757,122.068,0.348,7.464,123.154
2025-02-16 11:59,0.594,9.775,121.963,0.325,7.454,123.388
2025-02-16 13:00,0.579,9.766,121.73,0.297,7.446,123.69
2025-02-16 14:00,0.562,9.734,121.52,0.265,7.431,124.12
2025-02-16 14:59,0.546,9.681,121.514,0.247,7.415,124.442
2025-02-16 16:00,0.537,9.644,121.751,0.241,7.426,124.543
2025-02-16 17:00,0.53,9.661,122.108,0.233,7.44,124.602
2025-02-16 17:59,0.521,9.715,122.68,0.229,7.444,124.634
2025-02-16 19:00,0.511,9.826,123.672,0.233,7.42,124.673
2025-02-16 20:00,0.518,10.037,124.26,0.251,7.378,124.679
2025-02-16 20:59,0.552,10.311,124.385,0.262,7.411,124.68
2025-02-16 22:00,0.576,10.54,124.473,0.264,7.417,124.694
2025-02-16 23:00,0.566,10.606,124.551,0.27,7.379,124.689
2025-02-16 23:59,0.54,10.592,124.617,0.277,7.358,124.681
2025-02-17 01:00,0.514,10.542,124.67,0.28,7.343,124.7
2025-02-17 02:00,0.489,10.459,124.71,0.279,7.333,124.736
2025-02-17 02:59,0.469,10.341,124.737,0.276,7.344,124.764
2025-02-17 04:00,0.454,10.226,124.746,0.273,7.363,124.773
2025-02-17 05:00,0.438,10.131,124.747,0.269,7.393,124.757
2025-02-17 05:59,0.418,10.033,124.729,0.264,7.424,124.723
2025-02-17 07:00,0.398,9.905,124.693,0.255,7.444,124.705
2025-02-17 08:00,0.38,9.765,124.654,0.241,7.456,124.728
2025-02-17 08:59,0.369,9.652,124.612,0.237,7.464,124.699
2025-02-17 10:00,0.367,9.574,124.558,0.235,7.471,124.681
2025-02-17 11:00,0.372,9.534,124.495,0.232,7.472,124.676
2025-02-17 11:59,0.384,9.538,124.438,0.237,7.47,124.636
2025-02-17 13:00,0.397,9.576,124.39,0.246,7.467,124.483
2025-02-17 14:00,0.411,9.618,124.354,0.256,7.467,124.305
2025-02-17 14:59,0.423,9.642,124.321,0.266,7.467,124.16
2025-02-17 16:00,0.434,9.65,124.292,0.275,7.465,124.04
2025-02-17 17:00,0.443,9.647,124.263,0.284,7.459,123.921
2025-02-17 17:59,0.451,9.637,124.232,0.293,7.448,123.798
2025-02-17 19:00,0.458,9.621,124.201,0.301,7.441,123.686
2025-02-17 20:00,0.463,9.603,124.09,0.305,7.438,123.593
2025-02-17 20:59,0.467,9.585,123.876,0.305,7.442,123.54
2025-02-17 22:00,0.469,9.565,123.67,0.303,7.454,123.525
2025-02-17 23:00,0.471,9.541,123.455,0.301,7.468,123.524
2025-02-17 23:59,0.474,9.521,123.232,0.299,7.481,123.526
2025-02-18 01:00,0.478,9.511,123.018,0.298,7.491,123.527
2025-02-18 02:00,0.482,9.518,122.803,0.297,7.498,123.528
2025-02-18 02:59,0.489,9.544,122.574,0.295,7.502,123.535
2025-02-18 04:00,0.499,9.586,122.307,0.292,7.504,123.551
2025-02-18 05:00,0.511,9.636,122.007,0.288,7.504,123.519
2025-02-18 05:59,0.526,9.685,121.709,0.284,7.504,123.468
2025-02-18 07:00,0.542,9.73,121.407,0.281,7.504,123.416
2025-02-18 08:00,0.561,9.775,121.093,0.278,7.503,123.361
2025-02-18 08:59,0.58,9.824,120.8,0.276,7.503,123.299
2025-02-18 10:00,0.599,9.885,120.518,0.275,7.502,123.226
2025-02-18 11:00,0.619,9.961,120.238,0.274,7.501,123.139
2025-02-18 11:59,0.641,10.058,119.954,0.275,7.499,123.03
2025-02-18 13:00,0.665,10.18,119.652,0.275,7.498,122.898
2025-02-18 14:00,0.688,10.327,119.463,0.276,7.498,122.751
2025-02-18 14:59,0.712,10.499,119.384,0.277,7.497,122.592
2025-02-18 16:00,0.732,10.689,119.439,0.279,7.498,122.418
2025-02-18 17:00,0.751,10.894,119.567,0.284,7.497,122.181
2025-02-18 17:59,0.767,11.107,119.725,0.292,7.496,121.829
2025-02-18 19:00,0.782,11.315,119.574,0.303,7.493,121.384
2025-02-18 20:00,0.793,11.478,119.414,0.313,7.49,120.983
2025-02-18 20:59,0.795,11.557,119.337,0.31,7.487,120.971
2025-02-18 22:00,0.793,11.567,119.316,0.304,7.482,121.064
2025-02-18 23:00,0.785,11.542,119.343,0.299,7.477,121.105
2025-02-18 23:59,0.776,11.496,119.396,0.295,7.471,121.112
2025-02-19 01:00,0.766,11.428,119.47,0.292,7.465,121.095
2025-02-19 02:00,0.757,11.343,119.576,0.29,7.458,121.052
2025-02-19 02:59,0.75,11.259,119.685,0.288,7.449,120.989
2025-02-19 04:00,0.743,11.187,119.816,0.287,7.44,120.913
2025-02-19 05:00,0.733,11.117,119.882,0.285,7.431,120.829
2025-02-19 05:59,0.718,11.04,119.646,0.283,7.423,120.744
2025-02-19 07:00,0.699,10.942,119.343,0.281,7.416,120.661
2025-02-19 08:00,0.677,10.829,119.0,0.278,7.411,120.576
2025-02-19 08:59,0.654,10.716,118.636,0.276,7.407,120.488
2025-02-19 10:00,0.635,10.623,118.282,0.273,7.405,120.391
2025-02-19 11:00,0.617,10.553,117.983,0.27,7.404,120.312
2025-02-19 11:59,0.597,10.501,117.751,0.266,7.408,120.301
2025-02-19 13:00,0.574,10.441,117.697,0.261,7.42,120.472
2025-02-19 14:00,0.535,10.284,118.469,0.251,7.448,121.164
2025-02-19 14:59,0.491,10.0,120.087,0.238,7.475,122.468
2025-02-19 16:00,0.458,9.754,121.312,0.226,7.493,123.603
2025-02-19 17:00,0.427,9.576,122.23,0.221,7.51,124.064
2025-02-19 17:59,0.4,9.445,122.806,0.217,7.524,124.109
2025-02-19 19:00,0.381,9.353,122.879,0.211,7.533,124.161
2025-02-19 20:00,0.369,9.295,122.537,0.201,7.538,124.224
2025-02-19 20:59,0.36,9.27,121.895,0.189,7.542,124.293
2025-02-19 22:00,0.354,9.272,121.067,0.177,7.544,124.353
2025-02-19 23:00,0.348,9.279,120.183,0.167,7.542,124.392
2025-02-19 23:59,0.342,9.268,119.283,0.161,7.536,124.406
2025-02-20 01:00,0.337,9.249,118.639,0.162,7.524,124.382
2025-02-20 02:00,0.337,9.264,118.442,0.179,7.504,124.274
2025-02-20 02:59,0.332,9.372,118.951,0.2,7.481,124.087
2025-02-20 04:00,0.314,9.531,120.195,0.202,7.462,124.148
2025-02-20 05:00,0.286,9.566,121.559,0.193,7.42,124.204
2025-02-20 05:59,0.265,9.444,122.824,0.196,7.152,124.122
2025-02-20 07:00,0.241,9.295,123.777,0.221,6.716,123.265
2025-02-20 08:00,0.227,9.182,124.266,0.25,6.718,122.871
2025-02-20 08:59,0.227,9.057,124.318,0.274,7.002,123.245
2025-02-20 10:00,0.217,8.951,124.348,0.292,7.194,123.227
2025-02-20 11:00,0.21,8.896,124.353,0.301,7.26,123.201
2025-02-20 11:59,0.204,8.887,124.344,0.307,7.248,123.086
2025-02-20 13:00,0.199,8.898,124.329,0.32,7.176,122.689
2025-02-20 14:00,0.194,8.909,124.323,0.34,7.092,122.01
2025-02-20 14:59,0.189,8.913,124.335,0.353,7.076,121.615
2025-02-20 16:00,0.183,8.911,124.367,0.353,7.13,121.793
2025-02-20 17:00,0.178,8.91,124.41,0.341,7.216,122.293
2025-02-20 17:59,0.174,8.919,124.451,0.327,7.29,122.73
2025-02-20 19:00,0.169,8.931,124.484,0.313,7.336,123.038
2025-02-20 20:00,0.165,8.935,124.504,0.296,7.363,123.297
2025-02-20 20:59,0.161,8.914,124.503,0.276,7.377,123.536
2025-02-20 22:00,0.16,8.869,124.477,0.258,7.385,123.726
2025-02-20 23:00,0.161,8.825,124.422,0.244,7.386,123.858
2025-02-20 23:59,0.164,8.814,124.353,0.23,7.379,123.96
2025-02-21 01:00,0.164,8.891,124.324,0.217,7.357,124.04
2025-02-21 02:00,0.163,9.492,124.405,0.205,7.32,124.104
2025-02-21 02:59,0.169,10.945,124.575,0.195,7.275,124.157
2025-02-21 04:00,0.173,11.134,124.721,0.196,7.235,124.214
2025-02-21 05:00,0.166,10.728,124.814,0.189,7.205,124.271
2025-02-21 05:59,0.16,10.402,124.873,0.18,7.192,124.328
2025-02-21 07:00,0.15,10.054,124.926,0.172,7.206,124.382
2025-02-21 08:00,0.14,9.832,124.963,0.166,7.256,124.43
2025-02-21 08:59,0.131,9.692,124.986,0.161,7.323,124.426
2025-02-21 10:00,0.123,9.596,124.996,0.157,7.376,124.424
2025-02-21 11:00,0.116,9.524,124.997,0.156,7.408,124.407
2025-02-21 11:59,0.11,9.472,124.991,0.159,7.423,124.364
2025-02-21 13:00,0.106,9.432,124.976,0.167,7.429,124.29
2025-02-21 14:00,0.1,9.401,124.96,0.185,7.422,123.359
2025-02-21 14:59,0.094,9.372,124.933,0.226,7.372,121.138
2025-02-21 16:00,0.089,9.343,124.901,0.308,7.203,117.222
2025-02-21 17:00,0.089,9.313,124.871,0.445,6.818,110.891
2025-02-21 17:59,0.093,9.279,124.834,0.617,6.292,102.039
2025-02-21 19:00,0.1,9.244,124.791,0.775,5.973,94.186
2025-02-21 20:00,0.103,9.216,124.746,0.881,5.882,90.669
2025-02-21 20:59,0.104,9.2,124.704,0.887,5.868,89.499
2025-02-21 22:00,0.105,9.192,124.659,0.848,5.859,89.707
2025-02-21 23:00,0.106,9.186,124.609,0.802,5.835,90.201
2025-02-21 23:59,0.107,9.176,124.56,0.753,5.805,91.034
2025-02-22 01:00,0.109,9.162,124.509,0.707,5.775,92.23
2025-02-22 02:00,0.11,9.14,124.454,0.666,5.759,93.537
2025-02-22 02:59,0.112,9.114,124.392,0.638,5.765,94.548
2025-02-22 04:00,0.115,9.089,124.328,0.63,5.788,94.532
2025-02-22 05:00,0.119,9.066,124.263,0.641,5.785,93.094
2025-02-22 05:59,0.124,9.045,123.787,0.653,5.708,91.025
2025-02-22 07:00,0.13,9.025,123.268,0.671,5.59,88.665
2025-02-22 08:00,0.136,9.005,122.78,0.695,5.483,87.128
2025-02-22 08:59,0.14,8.983,122.322,0.693,5.405,86.572
2025-02-22 10:00,0.142,8.959,121.931,0.68,5.374,86.359
2025-02-22 11:00,0.145,8.933,121.6,0.675,5.387,86.036
2025-02-22 11:59,0.147,8.906,121.316,0.678,5.419,85.526
2025-02-22 13:00,0.149,8.88,121.102,0.695,5.465,84.749
2025-02-22 14:00,0.152,8.856,120.904,0.732,5.501,83.991
2025-02-22 14:59,0.154,8.833,120.777,0.775,5.462,82.075
2025-02-22 16:00,0.157,8.812,120.665,0.812,5.336,76.459
2025-02-22 17:00,0.159,8.794,120.569,0.839,5.19,72.174
2025-02-22 17:59,0.16,8.779,120.492,0.859,5.103,69.244
2025-02-22 19:00,0.159,8.77,120.471,0.866,5.114,67.398
2025-02-22 20:00,0.157,8.765,120.35,0.87,5.179,65.283
2025-02-22 20:59,0.154,8.767,120.318,0.872,5.273,64.216
2025-02-22 22:00,0.151,8.775,120.266,0.872,5.336,63.045
2025-02-22 23:00,0.149,8.788,120.255,0.874,5.368,61.71
2025-02-22 23:59,0.146,8.807,120.292,0.873,5.414,61.833
2025-02-23 01:00,0.143,8.833,120.309,0.865,5.455,63.07
2025-02-23 02:00,0.14,8.865,120.381,0.849,5.467,64.532
2025-02-23 02:59,0.138,8.901,120.309,0.832,5.45,65.447
2025-02-23 04:00,0.139,8.938,120.117,0.814,5.444,65.901
2025-02-23 05:00,0.142,8.982,119.874,0.8,5.45,66.004
2025-02-23 05:59,0.147,9.021,119.273,0.785,5.445,66.248
2025-02-23 07:00,0.154,9.06,118.513,0.764,5.441,66.751
2025-02-23 08:00,0.163,9.091,117.502,0.745,5.465,67.118
2025-02-23 08:59,0.175,9.118,116.1,0.727,5.514,67.765
2025-02-23 10:00,0.191,9.137,114.305,0.711,5.623,68.302
2025-02-23 11:00,0.213,9.14,111.995,0.706,5.812,68.408
2025-02-23 11:59,0.24,9.04,109.101,0.707,6.114,69.033
2025-02-23 13:00,0.269,8.691,105.837,0.716,6.377,69.24
2025-02-23 14:00,0.298,8.556,100.119,0.739,6.556,68.536
2025-02-23 14:59,0.323,8.517,93.416,0.771,6.576,67.394
2025-02-23 16:00,0.345,8.486,87.514,0.805,6.328,66.173
2025-02-23 17:00,0.358,8.47,85.209,0.818,5.985,65.322
2025-02-23 17:59,0.372,8.47,84.977,0.827,5.785,64.224
2025-02-23 19:00,0.383,8.485,84.244,0.832,5.676,62.305
2025-02-23 20:00,0.392,8.513,82.177,0.836,5.619,60.297
2025-02-23 20:59,0.406,8.55,80.561,0.851,5.693,60.571
2025-02-23 22:00,0.42,8.59,78.843,0.871,5.802,61.449
2025-02-23 23:00,0.437,8.628,76.364,0.898,5.906,62.01
2025-02-23 23:59,0.457,8.666,74.127,0.928,6.075,62.741
2025-02-24 01:00,0.482,8.679,72.114,0.955,6.245,63.611
2025-02-24 02:00,0.512,8.657,70.524,0.978,6.393,64.276
2025-02-24 02:59,0.546,8.623,69.206,1.003,6.533,64.734
2025-02-24 04:00,0.583,8.6,68.254,1.034,6.67,64.853
2025-02-24 05:00,0.615,8.581,67.679,1.055,6.806,64.791
2025-02-24 05:59,0.646,8.565,67.35,1.073,6.925,64.757
2025-02-24 07:00,0.676,8.549,67.191,1.082,7.005,64.53
2025-02-24 08:00,0.703,8.53,67.11,1.083,7.054,64.315
2025-02-24 08:59,0.727,8.512,67.086,1.076,7.09,64.416
2025-02-24 10:00,0.75,8.501,67.139,1.068,7.122,64.52
2025-02-24 11:00,0.77,8.503,67.272,1.058,7.158,64.628
2025-02-24 11:59,0.789,8.522,67.474,1.042,7.201,64.757
2025-02-24 13:00,0.805,8.555,67.738,1.024,7.242,64.902
2025-02-24 14:00,0.821,8.593,68.003,1.006,7.277,65.09
2025-02-24 14:59,0.833,8.629,68.258,0.987,7.305,65.542
2025-02-24 16:00,0.842,8.666,68.378,0.974,7.325,66.252
2025-02-24 17:00,0.847,8.679,68.508,0.976,7.337,69.299
2025-02-24 17:59,0.854,8.669,68.656,1.008,7.345,76.458
2025-02-24 19:00,0.849,8.641,68.835,0.994,7.348,77.992
2025-02-24 20:00,0.839,8.612,68.964,0.979,7.349,79.653
2025-02-24 20:59,0.831,8.582,69.075,0.972,7.347,82.792
2025-02-24 22:00,0.824,8.549,69.197,0.963,7.335,85.198
2025-02-24 23:00,0.837,8.514,69.356,0.943,7.274,89.726
2025-02-24 23:59,0.866,8.484,69.611,0.864,7.067,104.855
2025-02-25 01:00,0.875,8.467,69.975,0.764,6.668,107.154
2025-02-25 02:00,0.835,8.461,70.435,0.707,6.418,107.653
2025-02-25 02:59,0.798,8.466,70.966,0.69,6.346,107.301
2025-02-25 04:00,0.768,8.475,71.521,0.678,6.317,107.168
2025-02-25 05:00,0.736,8.488,72.11,0.654,6.279,107.25
2025-02-25 05:59,0.707,8.499,72.739,0.625,6.249,107.536
2025-02-25 07:00,0.681,8.505,73.349,0.589,6.223,108.107
2025-02-25 08:00,0.655,8.507,73.882,0.548,6.196,108.772
2025-02-25 08:59,0.642,8.507,74.283,0.526,6.208,109.487
2025-02-25 10:00,0.634,8.508,74.565,0.512,6.221,110.027
2025-02-25 11:00,0.63,8.512,74.705,0.508,6.205,110.01
2025-02-25 11:59,0.635,8.52,74.675,0.521,6.178,109.394
2025-02-25 13:00,0.646,8.53,74.543,0.544,6.149,108.44
2025-02-25 14:00,0.662,8.538,74.329,0.57,6.127,107.441
2025-02-25 14:59,0.676,8.542,74.081,0.592,6.121,106.65
2025-02-25 16:00,0.684,8.54,73.835,0.611,6.128,105.851
2025-02-25 17:00,0.691,8.534,73.619,0.635,6.158,104.833
2025-02-25 17:59,0.697,8.527,73.446,0.662,6.23,103.702
2025-02-25 19:00,0.693,8.52,73.318,0.683,6.353,102.843
2025-02-25 20:00,0.683,8.514,73.274,0.701,6.516,102.163
2025-02-25 20:59,0.671,8.511,73.261,0.714,6.684,99.885
2025-02-25 22:00,0.658,8.509,73.292,0.721,6.84,97.633
2025-02-25 23:00,0.645,8.509,73.34,0.725,6.975,95.536
2025-02-25 23:59,0.633,8.512,73.409,0.724,7.069,93.261
2025-02-26 01:00,0.624,8.517,73.492,0.72,7.154,91.023
2025-02-26 02:00,0.616,8.525,73.611,0.714,7.226,88.921
2025-02-26 02:59,0.607,8.533,73.76,0.705,7.282,86.954
2025-02-26 04:00,0.6,8.544,73.943,0.696,7.324,85.265
2025-02-26 05:00,0.593,8.557,74.161,0.684,7.354,85.17
2025-02-26 05:59,0.587,8.571,74.41,0.674,7.376,85.075
2025-02-26 07:00,0.582,8.587,74.658,0.666,7.39,84.985
2025-02-26 08:00,0.577,8.6,74.916,0.66,7.399,84.904
2025-02-26 08:59,0.573,8.61,75.183,0.656,7.403,84.837
2025-02-26 10:00,0.57,8.615,75.429,0.654,7.402,84.784
2025-02-26 11:00,0.567,8.616,75.693,0.654,7.399,84.744
2025-02-26 11:59,0.564,8.613,75.902,0.653,7.395,84.164
2025-02-26 13:00,0.561,8.605,76.048,0.651,7.393,83.586
2025-02-26 14:00,0.558,8.594,76.124,0.649,7.397,82.933
2025-02-26 14:59,0.555,8.584,76.109,0.65,7.406,82.071
2025-02-26 16:00,0.551,8.575,76.027,0.656,7.416,80.895
2025-02-26 17:00,0.548,8.571,75.902,0.676,7.425,79.174
2025-02-26 17:59,0.543,8.573,75.763,0.714,7.426,76.632
2025-02-26 19:00,0.538,8.579,75.678,0.75,7.404,73.893
2025-02-26 20:00,0.535,8.588,75.659,0.776,7.343,71.232
2025-02-26 20:59,0.531,8.599,75.725,0.779,7.299,70.186
2025-02-26 22:00,0.529,8.609,75.858,0.771,7.297,69.8
2025-02-26 23:00,0.526,8.62,76.026,0.759,7.299,69.622
2025-02-26 23:59,0.525,8.63,76.235,0.749,7.302,69.71
2025-02-27 01:00,0.524,8.645,76.399,0.739,7.3,69.774
2025-02-27 02:00,0.523,8.661,76.568,0.727,7.299,70.0
2025-02-27 02:59,0.523,8.675,76.73,0.717,7.301,70.051
2025-02-27 04:00,0.525,8.682,76.89,0.706,7.31,69.961
2025-02-27 05:00,0.528,8.678,77.072,0.695,7.322,69.875
2025-02-27 05:59,0.532,8.663,77.243,0.684,7.334,69.797
2025-02-27 07:00,0.536,8.64,77.484,0.674,7.344,69.66
2025-02-27 08:00,0.542,8.623,77.622,0.666,7.352,69.431
2025-02-27 08:59,0.549,8.611,77.885,0.66,7.358,69.132
2025-02-27 10:00,0.557,8.605,78.159,0.656,7.361,68.83
2025-02-27 11:00,0.565,8.606,78.429,0.654,7.361,68.57
2025-02-27 11:59,0.575,8.613,78.72,0.653,7.359,68.359
2025-02-27 13:00,0.584,8.628,78.965,0.654,7.355,68.164
2025-02-27 14:00,0.592,8.656,79.126,0.664,7.347,67.657
